FLT_UID,LOBT,AIRCRAFT_ID,REGISTRATION,AIRCRAFT_TYPE_ICAO_ID,AIRCRAFT_OPERATOR,ADEP,ADES,ADES_FILED,AOBT_3,ARVT_3,TAXI_TIME_3,RTE_LEN_3,FLT_DUR_3,WK_TBL_CAT,ICAO_FLT_TYPE,OPERATING_AIRCRAFT_OPERATOR,AIRCRAFT_ADDRESS,COUNTRY,REGION
0063404220200109,2020-01-09T18:30:00Z,THY9NP,TCJFY,B738,THY,LTCB,LTFJ,LTFJ,2020-01-09T18:43:00Z,2020-01-09T20:15:13Z,12,508,80,M,S,SXS,4BA8D9,NA,NA
0063556320200109,2020-01-09T19:10:00Z,PGT2863,TCNBD,A20N,PGT,LTCB,LTFJ,LTFJ,2020-01-09T19:33:00Z,2020-01-09T20:51:00Z,5,508,73,M,S,PGT,NA,NA,NA
0063600020200109,2020-01-09T19:15:00Z,THY8CG,TCJFP,B738,THY,LTCB,LTAC,LTAC,2020-01-09T19:15:00Z,2020-01-09T20:10:00Z,12,258,43,M,S,SXS,NA,NA,NA
0063907420200109,2020-01-09T19:35:00Z,NMB285,V5ANP,A332,NMB,FYWH,EDDF,EDDF,2020-01-09T19:38:00Z,2020-01-10T05:10:00Z,10,4486,562,H,S,NA,20103C,NA,NA-KH
0061441520200109,2020-01-09T19:55:00Z,HKS150,LNONV,S92,HKS,ENWR,ENZV,ENZV,2020-01-09T19:57:00Z,2020-01-09T20:51:39Z,1,124,54,M,N,NA,NA,NA,NA
0063639820200109,2020-01-09T19:55:00Z,LWA100,5AWLC,A319,ZZZ,HLMS,LTFM,LTFM,2020-01-09T20:02:15Z,2020-01-09T23:04:00Z,0,1348,182,M,S,NA,01808F,NA,NA
0063736220200109,2020-01-09T20:00:00Z,BHL753,LNOIA,S92,BHL,ENGA,ENBR,ENBR,2020-01-09T20:17:21Z,2020-01-09T21:05:50Z,1,107,47,M,N,NA,NA,NA,NA
0063856220200109,2020-01-09T20:15:00Z,BHL826,NA,S92,BHL,ENQJ,ENQV,ENQV,2020-01-09T20:36:33Z,2020-01-09T20:59:28Z,1,42,22,M,N,NA,NA,NA,NA
0063738620200109,2020-01-09T20:30:00Z,BHL754,LNOID,S92,BHL,ENQS,ENGA,ENGA,2020-01-09T20:30:00Z,2020-01-09T20:36:10Z,1,11,5,M,N,NA,NA,NA,NA
0063739420200109,2020-01-09T20:45:00Z,BHL754,LNOIA,S92,BHL,ENGA,ENBR,ENBR,2020-01-09T21:04:00Z,2020-01-09T21:50:20Z,1,107,45,M,N,NA,NA,NA,NA
0063743320200109,2020-01-09T20:45:00Z,BHL755,NA,S92,BHL,ENSF,ENBR,ENBR,2020-01-09T20:53:36Z,2020-01-09T21:43:52Z,1,119,49,M,N,NA,NA,NA,NA
0063745320200109,2020-01-09T20:45:00Z,BHL756,LNONB,S92,BHL,ENQW,ENSF,ENSF,2020-01-09T20:45:00Z,2020-01-09T20:55:38Z,1,19,10,M,N,NA,NA,NA,NA
0063856920200109,2020-01-09T20:45:00Z,BHL826,NA,S92,BHL,ENQV,ENFL,ENFL,2020-01-09T21:11:37Z,2020-01-09T21:45:24Z,1,75,33,M,N,NA,NA,NA,NA
0063745720200109,2020-01-09T21:00:00Z,BHL756,NA,S92,BHL,ENSF,ENBR,ENBR,2020-01-09T21:10:37Z,2020-01-09T22:01:16Z,1,120,50,M,N,NA,NA,NA,NA
0064202320200109,2020-01-09T21:15:00Z,BHL252,LNOID,S92,BHL,ENQS,ENFB,ENFB,2020-01-09T21:26:00Z,2020-01-09T21:42:33Z,1,6,16,M,N,NA,NA,NA,NA
0062913020200109,2020-01-09T21:40:00Z,WUK1ZX,GWUKK,A321,WUK,EPLB,EGGW,EGGW,2020-01-09T21:38:00Z,2020-01-10T00:09:46Z,5,899,147,M,S,WUK,407742,NA,NA
0063894220200109,2020-01-09T22:00:00Z,THY347,TCJVT,B738,THY,UCFM,LTFM,LTFM,2020-01-09T22:44:00Z,2020-01-10T04:08:00Z,10,2197,314,M,S,THY,NA,NA,NA
0064173520200109,2020-01-09T23:40:00Z,LPE2430,CCBJA,B763,LPE,SPJC,LEBL,LEBL,2020-01-09T23:47:01Z,2020-01-10T11:41:17Z,10,5626,704,H,S,LPE,NA,NA,NA
0064078920200110,2020-01-10T01:20:00Z,PGT701,TCCPC,B738,PGT,UCFM,LTFJ,LTFJ,2020-01-10T01:29:00Z,2020-01-10T06:39:00Z,10,2139,300,M,S,PGT,NA,NA,NA
0064098120200110,2020-01-10T01:30:00Z,QQE001,A7CGR,GA5C,QQE,OPIS,EDDK,EDDK,2020-01-10T01:36:00Z,2020-01-10T08:58:25Z,10,3197,432,M,N,QQE,06A1D6,NA,NA
0064337320200110,2020-01-10T01:35:00Z,THY711D,TCLOI,A332,THY,OPIS,LTFM,LTFM,2020-01-10T01:42:15Z,2020-01-10T07:05:00Z,10,2217,313,H,S,THY,NA,NA,NA
0064388420200110,2020-01-10T01:45:00Z,IBE6650,ECLFS,A346,IBE,SPJC,LEMD,LEMD,2020-01-10T01:47:00Z,2020-01-10T12:56:22Z,10,5419,659,H,S,IBE,343551,NA,NA
0064322320200110,2020-01-10T02:05:00Z,KLM744,PHBVN,B77W,KLM,SPJC,EHAM,EHAM,2020-01-10T02:07:00Z,2020-01-10T13:08:16Z,10,5797,651,H,S,KLM,4850F6,NA,NA
0064214320200110,2020-01-10T03:55:00Z,LPE2484,CCBGN,B789,LPE,SPJC,LEMD,LEMD,2020-01-10T04:11:00Z,2020-01-10T15:28:11Z,10,5174,667,H,S,LPE,E8045B,NA,NA
0064947020200110,2020-01-10T04:00:00Z,BAW260,GZBJH,B788,BAW,OPIS,EGLL,EGLL,2020-01-10T04:05:00Z,2020-01-10T12:17:35Z,10,3455,483,H,S,BAW,406A9F,NA,NA
0064937820200110,2020-01-10T04:45:00Z,BBC001,S2AJY,B789,BBC,VGHS,EGLL,EGLL,2020-01-10T04:52:00Z,2020-01-10T15:59:27Z,10,4574,657,H,S,NA,70209F,NA,NA
0063721920200110,2020-01-10T05:00:00Z,LOT3970,SPEQD,DH8D,LOT,EPLB,EPWA,EPWA,2020-01-10T04:55:00Z,2020-01-10T05:31:07Z,5,107,31,M,S,LOT,489323,NA,NA
0064712120200110,2020-01-10T05:00:00Z,THY6529,TCJDS,A332,THY,UCFM,LTBA,LTBA,2020-01-10T04:52:00Z,2020-01-10T09:59:00Z,10,2179,297,H,S,THY,4BA893,NA,NA
0064757320200110,2020-01-10T06:30:00Z,SVW29VM,LXEVM,F2TH,SVW,OEAO,LIME,LIME,2020-01-10T06:33:10Z,2020-01-10T11:17:09Z,10,1862,274,M,N,SVW,4D0221,NA,NA
0063894120200110,2020-01-10T06:50:00Z,BHL812,NA,S92,BHL,ENQV,ENFL,ENFL,2020-01-10T07:00:00Z,2020-01-10T07:31:41Z,1,75,31,M,N,NA,NA,NA,NA
0064953520200110,2020-01-10T06:50:00Z,THY3AJ,TCJFJ,B738,THY,LTCB,LTAC,LTAC,2020-01-10T07:18:00Z,2020-01-10T08:07:00Z,5,306,44,M,S,THY,NA,NA,NA
0063901820200110,2020-01-10T07:00:00Z,BHL752,LNONN,S92,BHL,ENGA,ENBR,ENBR,2020-01-10T07:07:15Z,2020-01-10T07:50:44Z,1,106,42,M,N,NA,NA,NA,NA
0063903020200110,2020-01-10T07:00:00Z,BHL751,LNONE,S92,BHL,ENQG,ENBR,ENBR,2020-01-10T07:08:00Z,2020-01-10T07:54:43Z,1,107,46,M,N,NA,NA,NA,NA
0063983920200110,2020-01-10T07:00:00Z,HNL54A,PHEUK,A139,ZZZ,EHPM,EHKD,EHKD,2020-01-10T07:17:05Z,2020-01-10T07:46:14Z,1,58,28,L,N,NA,485CFD,NA,NA
0064910020200110,2020-01-10T07:00:00Z,PGT19C,TCNBR,A20N,PGT,LTCB,LTFJ,LTFJ,2020-01-10T07:26:00Z,2020-01-10T08:38:00Z,5,508,67,M,S,PGT,NA,NA,NA
0064149520200110,2020-01-10T07:10:00Z,BBX15A,OYHML,A139,ZZZ,EHLT,EKAF,EKAF,2020-01-10T07:16:43Z,2020-01-10T08:26:08Z,1,132,68,L,N,NA,NA,NA,NA
0064229820200110,2020-01-10T07:20:00Z,GUSAR,GUSAR,C441,ZZZ,EGCM,LSZH,LSZH,2020-01-10T07:34:00Z,2020-01-10T10:09:00Z,10,595,145,L,G,NA,405C8C,NA,NA
0065514220200110,2020-01-10T07:30:00Z,RMAF238,CNAOK,C130,ZZZ,GMMP,GMAA,GMAA,2020-01-10T07:34:00Z,2020-01-10T08:49:11Z,10,293,65,M,M,NA,NA,NA,NA
0064857120200110,2020-01-10T07:50:00Z,THY1RG,TCSBP,B738,THY,LTCB,LTFJ,LTFJ,2020-01-10T07:58:00Z,2020-01-10T09:13:00Z,12,503,63,M,S,SXS,NA,NA,NA
0065210620200110,2020-01-10T08:00:00Z,EWG1279,DAXGE,A332,EWG,FYWH,EDDF,EDDF,2020-01-10T07:42:00Z,2020-01-10T17:08:08Z,10,4459,556,H,S,SXD,3C15C1,NA,NA-KH
0064488920200110,2020-01-10T08:20:00Z,HKS443,LNOQM,S92,HKS,ENDR,ENKB,ENKB,2020-01-10T08:40:03Z,2020-01-10T09:16:54Z,1,76,36,M,N,NA,NA,NA,NA
0064236620200110,2020-01-10T08:30:00Z,BHL205,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-10T08:18:00Z,2020-01-10T09:39:23Z,1,169,80,M,N,NA,NA,NA,NA
0064672920200110,2020-01-10T08:30:00Z,LAA192,5ALAT,A332,LAA,HLMS,LTFM,LTFM,2020-01-10T08:19:45Z,2020-01-10T11:24:00Z,0,1351,184,H,S,LAA,01807F,NA,NA
0064474320200110,2020-01-10T08:40:00Z,JAF4PT,OOJAL,B737,JAF,LEMI,EBCI,EBCI,2020-01-10T08:40:20Z,2020-01-10T11:04:46Z,5,905,139,M,S,JAF,44A82C,NA,NA
0063946620200110,2020-01-10T08:45:00Z,HNL07A,PHEUJ,A139,ZZZ,EHKJ,EHKD,EHKD,2020-01-10T08:44:00Z,2020-01-10T09:21:21Z,1,54,36,L,N,NA,48507C,NA,NA
0064149620200110,2020-01-10T08:45:00Z,BBX15A,OYHML,A139,ZZZ,EKRV,EHKD,EHKD,2020-01-10T08:50:00Z,2020-01-10T10:01:55Z,2,180,70,L,N,NA,45A1AC,NA,NA
0064551420200110,2020-01-10T09:15:00Z,HKS328,LNOQI,S92,HKS,ENUS,ENBN,ENBN,2020-01-10T09:38:00Z,2020-01-10T10:23:35Z,1,116,45,M,N,NA,NA,NA,NA
0064173420200110,2020-01-10T09:30:00Z,TWI972,TCTLA,B734,TWI,LTFG,LTAI,LTAI,2020-01-10T09:48:00Z,2020-01-10T10:08:00Z,0,109,20,M,N,TWI,NA,NA,NA
0065353220200110,2020-01-10T09:30:00Z,AAW974,5AONL,A320,AAW,HLMS,LTFM,LTFM,2020-01-10T10:02:06Z,2020-01-10T13:04:00Z,0,1337,182,M,S,NA,018065,NA,NA
0065655120200110,2020-01-10T09:30:00Z,BHL242,NA,S92,BHL,ENQG,ENSF,ENSF,2020-01-10T09:30:00Z,2020-01-10T09:36:41Z,1,10,6,M,N,NA,NA,NA,NA
0065746320200110,2020-01-10T09:30:00Z,BHL860,NA,S92,BHL,ENQP,ENQJ,ENQJ,2020-01-10T09:57:00Z,2020-01-10T10:16:36Z,1,42,19,M,N,NA,NA,NA,NA
0064261920200110,2020-01-10T09:35:00Z,THY349,TCJHM,B738,THY,UCFM,LTFM,LTFM,2020-01-10T09:25:00Z,2020-01-10T14:55:07Z,10,2174,320,M,S,THY,4BA90D,NA,NA
0065302120200110,2020-01-10T09:40:00Z,THY21Y,TCJFC,B738,THY,LTCB,LTFM,LTFM,2020-01-10T09:43:00Z,2020-01-10T10:56:00Z,5,510,68,M,S,THY,NA,NA,NA
0064658620200110,2020-01-10T09:45:00Z,AHY9112,VPBRU,E190,AHY,LTFG,UBBB,UBBB,2020-01-10T09:36:00Z,2020-01-10T12:17:00Z,0,1010,161,M,S,NA,NA,NA,NA
0065657820200110,2020-01-10T09:45:00Z,BHL242,NA,S92,BHL,ENSF,ENBR,ENBR,2020-01-10T11:24:00Z,2020-01-10T12:13:18Z,1,116,48,M,N,NA,NA,NA,NA
0065318620200110,2020-01-10T09:50:00Z,THY1XD,TCJPO,A320,THY,LTFG,LTFM,LTFM,2020-01-10T09:58:00Z,2020-01-10T11:03:00Z,0,422,65,M,S,THY,NA,NA,NA
0065747920200110,2020-01-10T09:50:00Z,BHL860,NA,S92,BHL,ENQJ,ENFL,ENFL,2020-01-10T10:28:00Z,2020-01-10T10:44:14Z,1,37,15,M,N,NA,NA,NA,NA
0064391220200110,2020-01-10T09:55:00Z,EZY89NL,GUZMB,A21N,EZY,LEMI,EGKK,EGKK,2020-01-10T09:47:11Z,2020-01-10T12:25:51Z,10,917,149,M,S,EZY,4075E0,NA,NA
0064243620200110,2020-01-10T10:00:00Z,HKS170,LNONV,S92,HKS,ENJS,ENZV,ENZV,2020-01-10T10:01:00Z,2020-01-10T10:46:16Z,1,101,44,M,N,NA,NA,NA,NA
0065648120200110,2020-01-10T10:00:00Z,BHL503,NA,S92,BHL,ENXW,ENHM,ENHM,2020-01-10T10:15:00Z,2020-01-10T10:27:42Z,1,26,12,M,N,NA,NA,NA,NA
0064390820200110,2020-01-10T10:05:00Z,HKS478,LNOQE,S92,HKS,ENUB,ENUC,ENUC,2020-01-10T10:05:00Z,2020-01-10T10:07:30Z,1,2,2,M,N,NA,NA,NA,NA
0064496420200110,2020-01-10T10:15:00Z,HKS465,LNOQK,S92,HKS,ENHE,ENUA,ENUA,2020-01-10T10:15:00Z,2020-01-10T10:28:13Z,1,22,12,M,N,NA,NA,NA,NA
0064838420200110,2020-01-10T10:15:00Z,TOM529,GFDZS,B738,TOM,DTNH,EGCC,EGCC,2020-01-10T10:29:00Z,2020-01-10T13:34:24Z,8,1201,177,M,S,TOM,405E24,NA,NA
0065874220200110,2020-01-10T10:15:00Z,BHL882,NA,S92,BHL,ENQP,ENFL,ENFL,2020-01-10T10:37:36Z,2020-01-10T11:06:52Z,1,66,28,M,N,NA,NA,NA,NA
0064392420200110,2020-01-10T10:20:00Z,HKS478,LNOQE,S92,HKS,ENUC,ENKB,ENKB,2020-01-10T10:32:00Z,2020-01-10T11:27:04Z,1,127,54,M,N,NA,NA,NA,NA
0065454120200110,2020-01-10T10:20:00Z,HNL03A,PHSHP,A139,ZZZ,EHFD,EHKD,EHKD,2020-01-10T10:37:13Z,2020-01-10T11:24:31Z,1,118,46,L,N,NA,4845C0,NA,NA
0065468520200110,2020-01-10T10:20:00Z,PIA749,APBGL,B772,PIA,OPIS,LFPG,LFPG,2020-01-10T10:26:00Z,2020-01-10T18:12:53Z,10,3325,457,H,S,NA,7608EC,NA,NA
0065648520200110,2020-01-10T10:25:00Z,BHL503,NA,S92,BHL,ENHM,ENZV,ENZV,2020-01-10T10:36:00Z,2020-01-10T11:22:57Z,1,113,46,M,N,NA,NA,NA,NA
0062327120200110,2020-01-10T10:27:00Z,RA01877,RA01877,PA46,ZZZ,EPLB,UUBP,UUBP,2020-01-10T10:35:00Z,2020-01-10T13:02:00Z,5,466,142,L,G,NA,140755,NA,NA
0064840320200110,2020-01-10T10:30:00Z,TOM859,GTAWH,B738,TOM,DTNH,EGKK,EGKK,2020-01-10T10:32:00Z,2020-01-10T13:09:48Z,8,1031,150,M,S,TOM,4066CF,NA,NA
0064498820200110,2020-01-10T10:35:00Z,HKS465,LNOQK,S92,HKS,ENUA,ENKB,ENKB,2020-01-10T10:57:52Z,2020-01-10T11:51:15Z,1,121,52,M,N,NA,NA,NA,NA
0065548220200110,2020-01-10T10:35:00Z,PIA701,APBHX,B772,PIA,OPIS,EGCC,EGCC,2020-01-10T10:42:00Z,2020-01-10T19:05:28Z,10,3556,493,H,S,NA,760918,NA,NA
0063337120200110,2020-01-10T10:45:00Z,SPDZW,NA,P06T,ZZZ,EPWT,EPWT,EPWT,2020-01-10T11:06:38Z,2020-01-10T12:33:00Z,10,51,76,L,X,NA,488EB4,NA,NA
0065549320200110,2020-01-10T10:45:00Z,THY4DG,TCSCG,B738,THY,LTCU,LTAC,LTAC,2020-01-10T11:08:00Z,2020-01-10T12:12:00Z,8,416,56,M,S,SXS,NA,NA,NA
0065508520200110,2020-01-10T11:00:00Z,HNL25B,PHEUA,A139,ZZZ,EHMR,EHKD,EHKD,2020-01-10T11:11:45Z,2020-01-10T11:33:40Z,1,43,21,L,N,NA,484BAC,NA,NA
0065717420200110,2020-01-10T11:05:00Z,THY6EJ,TCSBS,B738,THY,LTCT,LTAC,LTAC,2020-01-10T11:25:00Z,2020-01-10T12:46:00Z,10,544,71,M,S,SXS,NA,NA,NA
0065864820200110,2020-01-10T11:15:00Z,HKS348,LNOQB,S92,HKS,ENUN,ENBN,ENBN,2020-01-10T11:23:29Z,2020-01-10T12:30:10Z,1,161,66,M,N,NA,NA,NA,NA
0065782520200110,2020-01-10T11:25:00Z,BHL404,NA,S92,BHL,ENWI,ENWA,ENWA,2020-01-10T11:25:00Z,2020-01-10T11:42:55Z,1,39,17,M,N,NA,NA,NA,NA
0066285820200110,2020-01-10T11:35:00Z,SAS2746,ESATF,AT76,SAS,AFIL,EKCH,EKCH,2020-01-10T11:20:00Z,2020-01-10T13:29:36Z,15,185,115,M,S,EST,5110F0,NA,NA
0063564720200110,2020-01-10T11:40:00Z,JGH064,HBALN,AT45,ZZZ,LYPR,LFSB,LFSB,2020-01-10T11:45:00Z,2020-01-10T14:25:16Z,5,693,155,M,N,IMX,4B012B,NA,NA
0065782620200110,2020-01-10T11:45:00Z,BHL404,NA,S92,BHL,ENWA,ENZV,ENZV,2020-01-10T14:13:00Z,2020-01-10T15:05:13Z,1,119,51,M,N,NA,NA,NA,NA
0065986420200110,2020-01-10T12:05:00Z,BBX01A,OYHLM,A189,ZZZ,EHDT,EHKD,EHKD,2020-01-10T12:09:49Z,2020-01-10T12:55:55Z,1,110,45,M,N,NA,45A18D,NA,NA
0064550620200110,2020-01-10T12:30:00Z,HKS329,LNOQI,S92,HKS,ENUS,ENBN,ENBN,2020-01-10T12:52:00Z,2020-01-10T13:35:47Z,1,115,43,M,N,NA,NA,NA,NA
0066080220200110,2020-01-10T12:30:00Z,BHL808,NA,S92,BHL,ENSE,ENFL,ENFL,2020-01-10T12:49:00Z,2020-01-10T13:25:03Z,1,84,35,M,N,NA,NA,NA,NA
0066092820200110,2020-01-10T12:30:00Z,BHL253,NA,S92,BHL,ENQS,ENBR,ENBR,2020-01-10T12:58:31Z,2020-01-10T13:50:09Z,1,116,51,M,N,NA,NA,NA,NA
0063975320200110,2020-01-10T12:40:00Z,HNL05A,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-10T11:02:00Z,2020-01-10T11:20:50Z,1,36,18,L,N,NA,484F76,NA,NA
0064369720200110,2020-01-10T13:05:00Z,FGTFB,FGTFB,C510,ZZZ,LEMI,GMMN,GMMN,2020-01-10T13:01:43Z,2020-01-10T14:29:08Z,5,450,82,L,G,NA,NA,NA,NA
0064395220200110,2020-01-10T13:05:00Z,HKS480,LNOQM,S92,HKS,ENUA,ENKB,ENKB,2020-01-10T13:23:45Z,2020-01-10T14:18:12Z,1,121,53,M,N,NA,NA,NA,NA
0065781620200110,2020-01-10T13:05:00Z,THY32C,TCJFH,B738,THY,LTCT,LTFM,LTFM,2020-01-10T13:21:00Z,2020-01-10T15:22:18Z,5,798,116,M,S,THY,4BA8C8,NA,NA
0061031020200110,2020-01-10T13:15:00Z,DUKE75,40156,BE20,ZZZ,LYPR,ETOU,ETOU,2020-01-10T13:08:00Z,2020-01-10T16:12:00Z,5,745,179,L,M,USR,AE0401,NA,NA
0064248020200110,2020-01-10T13:20:00Z,HKS160,LNONV,S92,HKS,ENWK,ENSL,ENSL,2020-01-10T13:22:00Z,2020-01-10T13:30:11Z,1,14,7,M,N,NA,NA,NA,NA
0066020220200110,2020-01-10T13:40:00Z,RAM479,CNCOI,AT76,RAM,GMAG,GMML,GMML,2020-01-10T13:37:00Z,2020-01-10T14:45:05Z,10,224,58,M,S,NA,NA,NA,NA
0065934920200110,2020-01-10T13:45:00Z,LWA300,5AWLC,A319,ZZZ,HLMS,LTFM,LTFM,2020-01-10T13:55:32Z,2020-01-10T16:53:00Z,0,1342,177,M,S,NA,01808F,NA,NA
0066253020200110,2020-01-10T14:00:00Z,BHL247,LNONB,S92,BHL,ENGC,ENGA,ENGA,2020-01-10T13:51:00Z,2020-01-10T13:54:05Z,1,3,2,M,N,NA,NA,NA,NA
0065690720200110,2020-01-10T14:10:00Z,LOT3966,SPLIC,E75S,LOT,EPLB,EPWA,EPWA,2020-01-10T14:03:00Z,2020-01-10T14:35:56Z,5,113,28,M,S,LOT,48AD02,NA,NA
0066253620200110,2020-01-10T14:15:00Z,BHL247,NA,S92,BHL,ENGA,ENBR,ENBR,2020-01-10T14:08:00Z,2020-01-10T14:56:37Z,1,132,48,M,N,NA,NA,NA,NA
0066242220200110,2020-01-10T14:30:00Z,BHL534,NA,S92,BHL,ENJS,ENZV,ENZV,2020-01-10T14:49:00Z,2020-01-10T15:32:16Z,1,99,42,M,N,NA,NA,NA,NA
0066335320200110,2020-01-10T14:35:00Z,HKS375,LNOQB,S92,HKS,ENUS,ENNE,ENNE,2020-01-10T14:58:00Z,2020-01-10T15:13:03Z,1,23,14,M,N,NA,NA,NA,NA
0066258520200110,2020-01-10T14:55:00Z,BHL470,NA,S92,BHL,ENWE,ENZV,ENZV,2020-01-10T15:10:00Z,2020-01-10T15:56:15Z,1,145,45,M,N,NA,NA,NA,NA
0065543720200110,2020-01-10T15:00:00Z,SHW06B,OYHNK,EC35,ZZZ,EKDT,EKEB,EKEB,2020-01-10T15:00:00Z,2020-01-10T15:38:59Z,2,52,37,L,G,NA,45A1CB,NA,NA
0066098720200110,2020-01-10T15:00:00Z,HNL25C,PHEUA,A139,ZZZ,EHGO,EHKD,EHKD,2020-01-10T15:00:00Z,2020-01-10T15:37:52Z,1,86,37,L,N,NA,NA,NA,NA
0065642120200110,2020-01-10T15:10:00Z,THY7QM,TCJVG,B738,THY,LTCU,LTFM,LTFM,2020-01-10T15:10:00Z,2020-01-10T16:45:00Z,5,632,90,M,S,THY,NA,NA,NA
0066278820200110,2020-01-10T15:15:00Z,BHL805,NA,S92,BHL,ENQR,ENFL,ENFL,2020-01-10T15:22:50Z,2020-01-10T15:59:57Z,1,82,36,M,N,NA,NA,NA,NA
0066260220200110,2020-01-10T15:25:00Z,BHL213,NA,S92,BHL,ENLE,ENWS,ENWS,2020-01-10T15:25:00Z,2020-01-10T15:31:44Z,1,10,6,M,N,NA,NA,NA,NA
0066281420200110,2020-01-10T15:30:00Z,BHL807,NA,S92,BHL,ENSE,ENFL,ENFL,2020-01-10T15:52:00Z,2020-01-10T16:28:26Z,1,84,35,M,N,NA,NA,NA,NA
0066106020200110,2020-01-10T15:45:00Z,THY7WR,TCJVO,B738,THY,LTCB,LTFM,LTFM,2020-01-10T15:47:00Z,2020-01-10T17:05:00Z,5,510,73,M,S,THY,NA,NA,NA
0066260820200110,2020-01-10T15:45:00Z,BHL213,NA,S92,BHL,ENWS,ENZV,ENZV,2020-01-10T15:50:00Z,2020-01-10T16:58:51Z,1,170,68,M,N,NA,NA,NA,NA
0066406820200110,2020-01-10T15:45:00Z,BHL754,LNONE,S92,BHL,ENGC,ENBR,ENBR,2020-01-10T15:48:00Z,2020-01-10T16:36:31Z,1,132,48,M,N,NA,NA,NA,NA
0066399820200110,2020-01-10T16:00:00Z,BHL275,LNOID,S92,BHL,ENQG,ENBR,ENBR,2020-01-10T16:06:00Z,2020-01-10T16:55:32Z,1,104,49,M,N,NA,NA,NA,NA
0065910920200110,2020-01-10T16:30:00Z,RAM435,CNCOE,AT76,RAM,GMAG,GMAT,GMAT,2020-01-10T16:51:00Z,2020-01-10T17:19:11Z,10,70,18,M,S,NA,NA,NA,NA
0066308320200110,2020-01-10T16:50:00Z,THY713,TCJOD,A333,THY,VGHS,LTFM,LTFM,2020-01-10T17:01:45Z,2020-01-11T01:44:00Z,10,3337,512,H,S,THY,NA,NA,NA
0064503920200110,2020-01-10T17:05:00Z,HKS482,LNOQK,S92,HKS,ENUK,ZZZZ,ZZZZ,2020-01-10T17:05:00Z,2020-01-10T17:09:37Z,1,7,4,M,N,NA,NA,NA,NA
0066249020200110,2020-01-10T17:15:00Z,HNL54B,PHEUK,A139,ZZZ,EHPK,EHKD,EHKD,2020-01-10T17:14:00Z,2020-01-10T17:54:27Z,1,53,39,L,N,NA,484BAC,NA,NA
0066375320200110,2020-01-10T17:15:00Z,HNL45A,GSNSE,A139,ZZZ,EHKV,EHKD,EHKD,2020-01-10T17:14:00Z,2020-01-10T17:49:14Z,1,46,34,L,N,NA,406D10,NA,NA
0066495420200110,2020-01-10T17:15:00Z,BBX15B,OYHML,A139,ZZZ,EHPB,EHKD,EHKD,2020-01-10T17:14:00Z,2020-01-10T17:33:01Z,1,38,18,L,N,NA,45A1AC,NA,NA
0066848320200110,2020-01-10T17:21:00Z,LAA304,NA,A320,LAA,HLMS,DTTA,DTTA,2020-01-10T18:58:16Z,2020-01-10T19:56:28Z,0,374,58,M,S,NA,NA,NA,NA
0066616820200110,2020-01-10T17:30:00Z,HKS485,LNOQC,S92,HKS,ENHE,ZZZZ,ZZZZ,2020-01-10T17:30:00Z,2020-01-10T17:49:47Z,1,31,19,M,N,NA,NA,NA,NA
0066514120200110,2020-01-10T17:45:00Z,BHL305,NA,S92,BHL,ENWV,ENZV,ENZV,2020-01-10T17:49:00Z,2020-01-10T18:57:33Z,1,173,68,M,N,NA,NA,NA,NA
0066546720200110,2020-01-10T17:45:00Z,HKS482,LNOQK,S92,HKS,ENHE,ENKB,ENKB,2020-01-10T17:50:00Z,2020-01-10T18:59:42Z,1,135,69,M,N,NA,NA,NA,NA
0066087220200110,2020-01-10T18:00:00Z,HNL05B,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-10T17:59:00Z,2020-01-10T18:17:45Z,1,36,18,L,N,NA,484F76,NA,NA
0066542220200110,2020-01-10T18:00:00Z,BBX01B,OYHLM,A189,ZZZ,EKAF,EHKD,EHKD,2020-01-10T17:58:00Z,2020-01-10T19:17:34Z,2,178,78,M,N,NA,45A18D,NA,NA
0066357920200110,2020-01-10T18:30:00Z,HNL07B,PHEUJ,A139,ZZZ,EHKJ,EHKD,EHKD,2020-01-10T18:10:47Z,2020-01-10T18:36:13Z,1,54,24,L,N,NA,48507C,NA,NA
0066395320200110,2020-01-10T18:30:00Z,THY9NP,TCSCL,B738,THY,LTCB,LTFJ,LTFJ,2020-01-10T18:32:00Z,2020-01-10T19:50:00Z,12,508,66,M,S,SXS,NA,NA,NA
0066639120200110,2020-01-10T18:30:00Z,BHL245,LNONN,S92,BHL,ENQK,ENQW,ENQW,2020-01-10T18:30:00Z,2020-01-10T18:35:51Z,1,5,5,M,N,NA,NA,NA,NA
0064491920200110,2020-01-10T18:45:00Z,HKS444,LNOQM,S92,HKS,ENDR,ENKB,ENKB,2020-01-10T18:48:00Z,2020-01-10T19:29:29Z,1,76,40,M,N,NA,NA,NA,NA
0066639720200110,2020-01-10T18:45:00Z,BHL245,LNONN,S92,BHL,ENQW,ENBR,ENBR,2020-01-10T18:44:08Z,2020-01-10T19:35:35Z,1,97,50,M,N,NA,NA,NA,NA
0066671520200110,2020-01-10T19:00:00Z,BHL755,LNOID,S92,BHL,ENSE,ENQR,ENQR,2020-01-10T19:00:00Z,2020-01-10T19:03:55Z,1,5,3,M,N,NA,NA,NA,NA
